name,lat,lon,分類,説明,住所,備考
鑓水中学校,35.61282461400872,139.36040337556474,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,鑓水2－67
高尾山学園（小・中学部）,35.62469986031114,139.28860547294317,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,館町1097-30
稲荷山行政資料保管等施設（旧稲荷山小学校） ,35.62052137337032,139.30006059736053,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,寺田町1455－3
デジタルハリウッド大学,35.63024766575328,139.42176798224844,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,松が谷1
夕やけ小やけふれあいの里,35.66899707933046,139.21699577843071,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,上恩方町2030
八王子桑志高等学校,35.65788336331285,139.30579631386135,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,千人町4－8－1
八王子拓真高等学校,35.65491710079724,139.31724797160226,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,台町3－25－1
南多摩中等教育学校,35.66059135412559,139.34410718695526,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,明神町4－20－1
富士森高等学校,35.65703454600419,139.30247205062165,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,長房町420-2
片倉高等学校,35.62986536267027,139.34027793527335,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,片倉町1643
八王子東高等学校,35.66204255373837,139.36470687021324,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,高倉町68－1
八王子北高等学校,35.68563731918771,139.30345790932904,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,楢原町601
翔陽高等学校,35.62985999501399,139.2915422668605,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,館町1097－136
松が谷高等学校,35.62876311066823,139.4104474666069,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,松が谷1772
わくわくビレッジ,35.67418390322969,139.277337494952,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,川町55
